@relation 'beta_training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R23-26-weka.filters.unsupervised.attribute.AddExpression-E(a7+a9+a11+a13)/4-NmeanGhostx-weka.filters.unsupervised.attribute.AddExpression-E(a8+a10+a12+a14)/4-NmeanGhosty-weka.filters.unsupervised.attribute.AddExpression-E(a15+a16+a17+a18)/4-NmeanDist-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23'

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute meanGhostx numeric
@attribute meanGhosty numeric
@attribute meanDist numeric
@attribute Direction {North,South,East,West,Stop}

@data
10,11,0,1,1,1,10,7,4,3,10,8,7,1,4,14,3,-1,East,North,West,West,7.75,4.75,5,West
10,10,1,1,0,1,10,7,4,4,9,8,8,1,3,12,3,-1,East,West,South,West,7.75,5,4.25,Stop
9,10,1,1,1,0,11,7,3,4,9,7,7,1,5,12,3,-1,East,South,West,East,7.5,4.75,4.75,South
9,10,1,1,1,0,11,7,3,3,8,7,6,1,5,13,4,-1,West,North,East,East,7,4.5,5.25,South
9,9,1,1,1,0,10,7,3,4,9,7,7,1,3,11,2,-1,North,South,Stop,East,7.25,4.75,3.75,South
9,8,1,1,1,0,10,8,3,3,9,7,7,1,1,11,1,-1,North,North,West,West,7.25,4.75,3,Stop
9,7,1,0,1,1,10,9,3,4,4,1,8,1,3,9,-1,-1,North,South,West,West,6.25,3.75,2.5,East
9,7,1,0,1,1,10,9,3,3,4,1,7,1,3,10,-1,-1,Stop,South,North,East,6,3.5,2.75,North
12,10,0,0,1,1,5,6,5,12,13,6,13,12,11,9,5,3,East,East,East,West,9,9,7,Stop
12,10,0,0,1,1,6,6,6,12,14,6,13,12,10,8,6,2,South,East,South,West,9.75,9,6.5,Stop
12,10,0,0,1,1,6,5,6,12,14,5,12,12,11,8,7,2,West,East,North,East,9.5,8.5,7,Stop
12,10,0,0,1,1,5,5,6,12,14,6,12,12,12,8,6,3,East,West,North,East,9.25,8.75,7.25,Stop
12,10,0,0,1,1,6,5,5,12,14,6,13,12,11,9,6,3,West,West,South,West,9.5,8.75,7.25,East
12,10,0,0,1,1,5,5,5,12,14,5,13,12,12,9,7,2,North,West,East,East,9.25,8.5,7.5,East
13,10,0,1,1,1,5,6,5,12,15,5,12,12,12,10,7,2,North,East,East,East,9.25,8.75,7.75,East
14,10,0,1,1,1,5,6,6,12,16,5,13,12,13,10,7,3,East,East,North,West,10,8.75,8.25,South
15,10,1,1,1,1,6,6,7,12,16,6,13,12,13,10,5,5,South,East,East,West,10.5,9,8.25,South
15,9,1,1,1,1,6,5,8,12,17,6,12,12,13,10,5,6,West,North,West,West,10.75,8.75,8.5,South
15,8,1,1,1,1,5,5,8,13,16,6,12,12,13,12,3,8,West,North,East,West,10.25,9,9,South
15,7,1,1,1,1,5,5,8,14,17,6,11,12,12,14,3,9,West,East,East,East,10.25,9.25,9.5,South
15,6,1,1,1,1,4,5,9,14,18,6,11,12,12,14,3,9,North,East,North,East,10.5,9.25,9.5,East
15,5,1,1,1,1,4,6,9,14,18,7,12,12,12,15,5,9,South,South,North,West,10.75,9.75,10.25,East
16,5,1,1,1,1,4,5,9,13,18,8,13,12,12,15,5,11,South,North,North,West,11,9.5,10.75,East
17,5,1,1,1,1,4,4,9,14,18,9,12,12,14,17,5,12,South,West,North,West,10.75,9.75,12,North
18,5,1,1,0,1,4,3,8,14,18,10,12,12,16,19,5,14,North,South,West,West,10.5,9.75,13.5,North
18,6,1,1,0,1,4,4,8,13,17,10,11,12,16,17,5,13,South,South,South,West,10,9.75,12.75,North
18,7,1,1,0,1,4,3,8,13,17,9,11,12,18,16,3,12,South,South,South,West,10,9.25,12.25,North
18,8,1,1,0,1,4,3,8,13,17,9,11,12,19,15,2,11,South,East,Stop,West,10,9.25,11.75,West
18,9,1,1,0,1,4,3,9,13,17,9,11,12,20,13,1,10,West,West,Stop,West,10.25,9.25,11,North
17,9,1,1,1,1,3,3,8,13,5,1,11,12,20,13,-1,10,East,North,Stop,West,6.75,7.25,10.5,North
17,10,1,1,1,1,4,3,8,14,5,1,10,12,20,13,-1,10,North,North,Stop,North,6.75,7.5,10.5,North
17,11,1,1,1,1,4,4,8,14,5,1,9,12,20,12,-1,10,West,North,Stop,West,6.5,7.75,10.25,North
17,12,1,1,1,1,3,4,8,14,5,1,9,13,22,11,-1,10,North,South,Stop,North,6.25,8,10.5,North
17,13,1,1,1,1,3,5,8,13,5,1,8,13,22,9,-1,10,South,North,Stop,South,6,8,10,West
17,14,0,1,1,1,3,4,8,14,5,1,8,14,24,9,-1,10,South,South,Stop,South,6,8.25,10.5,West
16,14,0,1,1,1,3,4,8,13,5,1,8,13,23,9,-1,10,West,East,Stop,East,6,7.75,10.25,West
15,14,0,1,1,1,2,4,9,13,5,1,8,12,23,7,-1,8,East,South,Stop,East,6,7.5,9.25,West
14,14,0,0,1,1,3,4,9,12,5,1,9,12,21,7,-1,7,South,East,Stop,East,6.5,7.25,8.5,West
13,14,0,0,1,1,3,3,10,12,5,1,9,12,21,5,-1,6,South,West,Stop,East,6.75,7,7.75,West
12,14,0,0,1,1,3,3,9,12,5,1,9,12,20,5,-1,4,East,West,Stop,East,6.5,7,7,West
11,14,0,0,1,1,4,3,8,12,5,1,10,12,18,5,-1,2,East,North,Stop,West,6.75,7,6,South
10,14,0,1,1,1,4,3,8,13,5,1,11,12,17,3,-1,2,East,East,Stop,Stop,7,7.25,5.25,South
10,13,1,1,0,1,5,3,9,13,5,1,10,12,15,1,-1,1,East,East,Stop,Stop,7.25,7.25,4,West
10,12,1,0,1,1,5,3,9,13,5,1,7,1,14,2,-1,-1,West,East,Stop,Stop,6.5,4.5,3.5,North
9,12,1,0,1,1,4,3,10,13,5,1,7,1,14,2,-1,-1,West,Stop,Stop,Stop,6.5,4.5,3.5,North
9,13,1,1,1,1,3,3,3,1,5,1,7,1,16,-1,-1,-1,West,Stop,Stop,Stop,4.5,1.5,3.25,Stop
9,14,0,1,1,1,2,3,3,1,5,1,7,1,18,-1,-1,-1,West,Stop,Stop,Stop,4.25,1.5,3.75,West
9,14,0,1,1,1,2,3,3,1,5,1,7,1,18,-1,-1,-1,East,Stop,Stop,Stop,4.25,1.5,3.75,West
8,14,0,1,1,1,3,3,3,1,5,1,7,1,16,-1,-1,-1,West,Stop,Stop,Stop,4.5,1.5,3.25,West
7,14,0,0,1,1,2,3,3,1,5,1,7,1,16,-1,-1,-1,West,Stop,Stop,Stop,4.25,1.5,3.25,West
6,14,0,0,1,1,2,3,3,1,5,1,7,1,15,-1,-1,-1,West,Stop,Stop,Stop,4.25,1.5,3,West
5,14,0,0,1,1,1,3,3,1,5,1,7,1,15,-1,-1,-1,West,Stop,Stop,Stop,4,1.5,3,West
4,14,0,0,1,1,1,3,3,1,5,1,7,1,14,-1,-1,-1,North,Stop,Stop,Stop,4,1.5,2.75,South
3,14,0,1,1,1,1,4,3,1,5,1,7,1,12,-1,-1,-1,North,Stop,Stop,Stop,4,1.75,2.25,South
3,13,1,1,0,1,1,4,3,1,5,1,7,1,11,-1,-1,-1,North,Stop,Stop,Stop,4,1.75,2,South
3,12,1,1,0,1,1,5,3,1,5,1,7,1,9,-1,-1,-1,East,Stop,Stop,Stop,4,2,1.5,South
3,11,1,1,0,1,2,5,3,1,5,1,7,1,7,-1,-1,-1,East,Stop,Stop,Stop,4.25,2,1,South
3,10,1,1,1,1,3,5,3,1,5,1,7,1,5,-1,-1,-1,South,Stop,Stop,Stop,4.5,2,0.5,East
3,9,1,1,1,1,3,4,3,1,5,1,7,1,5,-1,-1,-1,East,Stop,Stop,Stop,4.5,1.75,0.5,South
4,9,1,1,1,1,4,4,3,1,5,1,7,1,5,-1,-1,-1,West,Stop,Stop,Stop,4.75,1.75,0.5,West
4,8,1,1,1,1,3,4,3,1,5,1,7,1,5,-1,-1,-1,South,Stop,Stop,Stop,4.5,1.75,0.5,West
3,8,1,1,1,1,3,3,3,1,5,1,7,1,5,-1,-1,-1,West,Stop,Stop,Stop,4.5,1.5,0.5,West
2,8,1,1,1,1,2,3,3,1,5,1,7,1,5,-1,-1,-1,East,Stop,Stop,Stop,4.25,1.5,0.5,South
1,8,1,1,1,0,3,3,3,1,5,1,7,1,7,-1,-1,-1,North,Stop,Stop,Stop,4.5,1.5,1,South
1,7,1,1,1,0,3,4,3,1,5,1,7,1,5,-1,-1,-1,North,Stop,Stop,Stop,4.5,1.75,0.5,East
1,6,1,1,1,0,3,5,3,1,5,1,7,1,3,-1,-1,-1,Stop,Stop,Stop,Stop,4.5,2,0,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,9.5,7,7,Stop
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,9.5,7,7,Stop
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,9.5,7,7,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,9.5,7,7,East
10,1,0,0,1,1,8,7,9,7,10,7,11,7,8,7,6,7,Stop,Stop,Stop,Stop,9.5,7,7,East
11,1,0,0,1,1,8,7,9,7,10,7,11,7,9,8,7,6,Stop,Stop,Stop,Stop,9.5,7,7.5,East
12,1,0,0,1,1,8,7,9,7,10,7,11,7,10,9,8,7,Stop,Stop,Stop,Stop,9.5,7,8.5,North
13,1,1,0,0,1,8,7,9,7,10,7,11,7,11,10,9,8,Stop,Stop,Stop,Stop,9.5,7,9.5,North
13,2,1,1,0,0,8,7,9,7,10,7,11,7,10,9,8,7,Stop,Stop,Stop,Stop,9.5,7,8.5,North
13,3,1,1,0,1,8,7,9,7,10,7,11,7,9,8,7,6,Stop,Stop,Stop,Stop,9.5,7,7.5,North
13,4,1,1,0,0,8,7,9,7,10,7,11,7,8,7,6,5,Stop,Stop,Stop,Stop,9.5,7,6.5,North
13,5,1,1,0,0,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,North
13,6,1,1,0,0,8,7,9,7,10,7,11,7,6,5,4,3,Stop,Stop,Stop,Stop,9.5,7,4.5,North
13,7,1,1,0,0,8,7,9,7,10,7,11,7,5,4,3,2,Stop,Stop,Stop,Stop,9.5,7,3.5,North
13,8,1,1,0,0,8,7,9,7,10,7,11,7,6,5,4,3,Stop,Stop,Stop,Stop,9.5,7,4.5,North
13,9,1,1,1,1,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,North
13,10,1,1,0,0,8,7,9,7,10,7,11,7,8,7,6,5,Stop,Stop,Stop,Stop,9.5,7,6.5,West
13,11,0,1,0,1,8,7,9,7,10,7,11,7,9,8,7,6,Stop,Stop,Stop,Stop,9.5,7,7.5,West
12,11,0,0,1,1,8,7,9,7,10,7,11,7,8,7,6,5,Stop,Stop,Stop,Stop,9.5,7,6.5,West
11,11,0,0,1,1,8,7,9,7,10,7,11,7,7,6,5,4,Stop,Stop,Stop,Stop,9.5,7,5.5,South
10,11,0,1,1,1,8,7,9,7,10,7,11,7,6,5,4,5,Stop,Stop,Stop,Stop,9.5,7,5,South
10,10,1,1,0,1,8,7,9,7,10,7,11,7,5,4,3,4,Stop,Stop,Stop,Stop,9.5,7,4,South
10,9,1,1,0,1,8,7,9,7,10,7,11,7,4,3,2,3,Stop,Stop,Stop,Stop,9.5,7,3,South
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,9.5,7,7,West
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,9.5,7,7,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,9.5,7,9.5,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,North
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,North
6,4,1,1,0,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,North
6,5,1,1,0,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,North
6,6,1,1,0,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,West
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,West
5,7,0,1,1,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,West
4,7,0,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,East
3,7,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,East
4,7,0,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,East
5,7,0,1,1,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,East
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,East
7,7,0,0,1,1,8,7,9,7,10,7,11,7,1,2,3,4,Stop,Stop,Stop,Stop,9.5,7,2.5,West
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,7.75,5.5,1.25,West
7,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,2,3,4,Stop,Stop,Stop,Stop,7.75,5.5,2,North
6,7,1,1,1,1,1,1,9,7,10,7,11,7,-1,3,4,5,Stop,Stop,Stop,Stop,7.75,5.5,2.75,North
6,8,1,1,0,0,1,1,9,7,10,7,11,7,-1,4,5,6,Stop,Stop,Stop,Stop,7.75,5.5,3.5,South
6,9,1,1,1,1,1,1,9,7,10,7,11,7,-1,5,6,7,Stop,Stop,Stop,Stop,7.75,5.5,4.25,South
6,8,1,1,0,0,1,1,9,7,10,7,11,7,-1,4,5,6,Stop,Stop,Stop,Stop,7.75,5.5,3.5,East
6,7,1,1,1,1,1,1,9,7,10,7,11,7,-1,3,4,5,Stop,Stop,Stop,Stop,7.75,5.5,2.75,East
7,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,2,3,4,Stop,Stop,Stop,Stop,7.75,5.5,2,East
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,7.75,5.5,1.25,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,9.5,7,7,Stop
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,9.5,7,7,Stop
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,9.5,7,7,West
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,9.5,7,7,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,9.5,7,9.5,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,North
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,West
6,4,1,1,0,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,West
5,4,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,North
4,4,1,1,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,9.5,7,8.5,North
4,5,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,9.5,7,7.5,North
4,6,1,1,1,1,8,7,9,7,10,7,11,7,5,6,7,8,Stop,Stop,Stop,Stop,9.5,7,6.5,East
4,7,0,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,East
5,7,0,1,1,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,West
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,West
5,7,0,1,1,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,East
4,7,0,1,1,1,8,7,9,7,10,7,11,7,4,5,6,7,Stop,Stop,Stop,Stop,9.5,7,5.5,East
5,7,0,1,1,1,8,7,9,7,10,7,11,7,3,4,5,6,Stop,Stop,Stop,Stop,9.5,7,4.5,East
6,7,1,1,1,1,8,7,9,7,10,7,11,7,2,3,4,5,Stop,Stop,Stop,Stop,9.5,7,3.5,East
7,7,0,0,1,1,8,7,9,7,10,7,11,7,1,2,3,4,Stop,Stop,Stop,Stop,9.5,7,2.5,West
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,7.75,5.5,1.25,West
7,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,2,3,4,Stop,Stop,Stop,Stop,7.75,5.5,2,West
6,7,1,1,1,1,1,1,9,7,10,7,11,7,-1,3,4,5,Stop,Stop,Stop,Stop,7.75,5.5,2.75,West
5,7,0,1,1,1,1,1,9,7,10,7,11,7,-1,4,5,6,Stop,Stop,Stop,Stop,7.75,5.5,3.5,West
4,7,0,1,1,1,1,1,9,7,10,7,11,7,-1,5,6,7,Stop,Stop,Stop,Stop,7.75,5.5,4.25,West
3,7,1,1,1,1,1,1,9,7,10,7,11,7,-1,6,7,8,Stop,Stop,Stop,Stop,7.75,5.5,5,West
2,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,7,8,9,Stop,Stop,Stop,Stop,7.75,5.5,5.75,Stop
1,7,1,1,1,0,1,1,9,7,10,7,11,7,-1,8,9,10,Stop,Stop,Stop,Stop,7.75,5.5,6.5,South
1,7,1,1,1,0,1,1,9,7,10,7,11,7,-1,8,9,10,Stop,Stop,Stop,Stop,7.75,5.5,6.5,South
1,6,1,1,0,0,1,1,9,7,10,7,11,7,-1,9,10,11,Stop,Stop,Stop,Stop,7.75,5.5,7.25,South
1,5,1,1,0,0,1,1,9,7,10,7,11,7,-1,10,11,12,Stop,Stop,Stop,Stop,7.75,5.5,8,South
1,4,1,1,0,0,1,1,9,7,10,7,11,7,-1,11,12,13,Stop,Stop,Stop,Stop,7.75,5.5,8.75,South
1,3,1,1,0,0,1,1,9,7,10,7,11,7,-1,12,13,14,Stop,Stop,Stop,Stop,7.75,5.5,9.5,South
1,2,1,1,0,0,1,1,9,7,10,7,11,7,-1,13,14,15,Stop,Stop,Stop,Stop,7.75,5.5,10.25,East
1,1,1,0,1,0,1,1,9,7,10,7,11,7,-1,14,15,16,Stop,Stop,Stop,Stop,7.75,5.5,11,East
2,1,0,0,1,1,1,1,9,7,10,7,11,7,-1,13,14,15,Stop,Stop,Stop,Stop,7.75,5.5,10.25,West
3,1,0,0,1,1,1,1,9,7,10,7,11,7,-1,12,13,14,Stop,Stop,Stop,Stop,7.75,5.5,9.5,West
2,1,0,0,1,1,1,1,9,7,10,7,11,7,-1,13,14,15,Stop,Stop,Stop,Stop,7.75,5.5,10.25,North
1,1,1,0,1,0,1,1,9,7,10,7,11,7,-1,14,15,16,Stop,Stop,Stop,Stop,7.75,5.5,11,North
1,2,1,1,0,0,1,1,9,7,10,7,11,7,-1,13,14,15,Stop,Stop,Stop,Stop,7.75,5.5,10.25,North
1,3,1,1,0,0,1,1,9,7,10,7,11,7,-1,12,13,14,Stop,Stop,Stop,Stop,7.75,5.5,9.5,North
1,4,1,1,0,0,1,1,9,7,10,7,11,7,-1,11,12,13,Stop,Stop,Stop,Stop,7.75,5.5,8.75,North
1,5,1,1,0,0,1,1,9,7,10,7,11,7,-1,10,11,12,Stop,Stop,Stop,Stop,7.75,5.5,8,North
1,6,1,1,0,0,1,1,9,7,10,7,11,7,-1,9,10,11,Stop,Stop,Stop,Stop,7.75,5.5,7.25,East
1,7,1,1,1,0,1,1,9,7,10,7,11,7,-1,8,9,10,Stop,Stop,Stop,Stop,7.75,5.5,6.5,East
2,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,7,8,9,Stop,Stop,Stop,Stop,7.75,5.5,5.75,East
3,7,1,1,1,1,1,1,9,7,10,7,11,7,-1,6,7,8,Stop,Stop,Stop,Stop,7.75,5.5,5,East
4,7,0,1,1,1,1,1,9,7,10,7,11,7,-1,5,6,7,Stop,Stop,Stop,Stop,7.75,5.5,4.25,East
5,7,0,1,1,1,1,1,9,7,10,7,11,7,-1,4,5,6,Stop,Stop,Stop,Stop,7.75,5.5,3.5,East
6,7,1,1,1,1,1,1,9,7,10,7,11,7,-1,3,4,5,Stop,Stop,Stop,Stop,7.75,5.5,2.75,East
7,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,2,3,4,Stop,Stop,Stop,Stop,7.75,5.5,2,East
8,7,0,0,1,1,1,1,9,7,10,7,11,7,-1,1,2,3,Stop,Stop,Stop,Stop,7.75,5.5,1.25,East
12,10,0,0,1,1,5,6,5,12,13,6,13,12,11,9,5,3,West,East,Stop,Stop,9,9,7,Stop
12,10,0,0,1,1,4,6,6,12,13,6,13,12,12,8,5,3,North,West,East,West,9,9,7,East
12,10,0,0,1,1,4,7,5,12,14,6,13,12,11,9,6,2,West,East,East,East,9,9.25,7,East
13,10,0,1,1,1,3,7,6,12,15,6,12,12,13,9,6,2,West,East,East,West,9,9.25,7.5,East
14,10,0,1,1,1,2,7,7,12,15,6,13,12,15,9,5,4,North,East,South,West,9.25,9.25,8.25,South
15,10,1,1,1,1,2,8,8,12,15,5,12,12,15,9,5,5,West,West,East,West,9.25,9.25,8.5,South
15,9,1,1,1,1,1,8,7,12,16,5,12,12,15,11,5,7,East,East,South,West,9,9.25,9.5,South
15,8,1,1,1,1,2,8,8,12,16,4,11,12,13,11,5,8,North,West,North,West,9.25,9,9.25,South
15,7,1,1,1,1,2,9,7,12,16,5,11,12,15,13,3,10,North,East,Stop,West,9,9.5,10.25,South
15,6,1,1,1,1,2,10,8,12,15,5,10,12,17,13,1,11,West,West,Stop,West,8.75,9.75,10.5,East
15,5,1,1,1,1,1,10,7,12,5,1,10,12,19,15,-1,13,East,West,Stop,West,5.75,8.75,11.5,North
16,5,1,1,1,1,2,10,6,12,5,1,9,12,19,17,-1,14,South,East,Stop,North,5.5,8.75,12.25,North
16,6,1,1,1,1,2,9,7,12,5,1,9,12,17,15,-1,14,East,East,Stop,North,5.75,8.5,11.25,North
16,7,1,1,1,1,3,9,8,12,5,1,9,13,15,13,-1,14,North,East,Stop,West,6.25,8.75,10.25,North
16,8,1,1,1,1,3,10,8,12,5,1,9,14,15,12,-1,14,South,East,Stop,West,6.25,9.25,10,North
16,9,1,1,1,1,3,9,9,12,5,1,8,14,13,10,-1,14,North,East,Stop,East,6.25,9,9,North
16,10,1,1,1,1,3,10,10,12,5,1,7,14,13,8,-1,12,East,West,Stop,East,6.25,9.25,8,North
16,11,1,1,1,1,4,10,9,12,5,1,8,14,13,8,-1,10,West,West,Stop,West,6.5,9.25,7.5,North
16,12,1,1,1,1,3,10,9,12,5,1,9,14,15,7,-1,10,West,East,Stop,East,6.5,9.25,7.75,North
16,13,1,1,1,1,3,10,10,12,5,1,8,14,16,7,-1,8,West,North,Stop,South,6.5,9.25,7.5,West
16,14,0,1,1,1,2,10,10,13,5,1,9,14,18,7,-1,8,South,North,Stop,West,6.5,9.5,8,West
15,14,0,1,1,1,2,9,10,13,5,1,9,13,18,6,-1,8,West,North,Stop,West,6.5,9,7.75,West
14,14,0,0,1,1,1,9,10,13,5,1,8,13,18,5,-1,7,East,West,Stop,South,6,9,7.25,West
13,14,0,0,1,1,2,9,9,13,5,1,8,13,16,5,-1,7,East,South,Stop,East,6,9,6.75,West
12,14,0,0,1,1,3,9,9,12,5,1,8,12,14,5,-1,5,North,West,Stop,East,6.25,8.5,5.75,West
11,14,0,0,1,1,3,10,8,12,5,1,9,12,12,5,-1,4,North,East,Stop,East,6.25,8.75,5,South
10,14,0,1,1,1,3,11,9,12,5,1,9,12,10,3,-1,3,North,Stop,Stop,Stop,6.5,9,3.75,South
10,13,1,1,0,1,3,11,10,12,5,1,9,12,9,1,-1,1,South,Stop,Stop,Stop,6.75,9,2.5,West
10,12,1,0,1,1,3,10,3,1,5,1,7,1,9,-1,-1,-1,East,Stop,Stop,Stop,4.5,3.25,1.5,West
9,12,1,0,1,1,4,10,3,1,5,1,7,1,7,-1,-1,-1,East,Stop,Stop,Stop,4.75,3.25,1,North
8,12,1,0,1,1,5,10,3,1,5,1,7,1,5,-1,-1,-1,South,Stop,Stop,Stop,5,3.25,0.5,North
8,13,1,1,1,0,5,9,3,1,5,1,7,1,7,-1,-1,-1,West,Stop,Stop,Stop,5,3,1,West
8,14,0,1,1,1,4,9,3,1,5,1,7,1,9,-1,-1,-1,West,Stop,Stop,Stop,4.75,3,1.5,West
7,14,0,0,1,1,4,9,3,1,5,1,7,1,8,-1,-1,-1,North,Stop,Stop,Stop,4.75,3,1.25,West
6,14,0,0,1,1,4,10,3,1,5,1,7,1,6,-1,-1,-1,East,Stop,Stop,Stop,4.75,3.25,0.75,West
5,14,0,0,1,1,5,10,3,1,5,1,7,1,4,-1,-1,-1,East,Stop,Stop,Stop,5,3.25,0.25,West
4,14,0,0,1,1,6,10,3,1,5,1,7,1,6,-1,-1,-1,East,Stop,Stop,Stop,5.25,3.25,0.75,South
3,14,0,1,1,1,7,10,3,1,5,1,7,1,8,-1,-1,-1,West,Stop,Stop,Stop,5.5,3.25,1.25,South
