@relation alpha_training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R23-26

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute Direction {North,South,East,West,Stop}

@data
10,5,1,1,1,1,6,9,3,14,14,5,7,9,8,16,4,8,West,East,East,North,West
9,5,1,1,1,1,5,9,4,14,15,5,7,10,8,14,6,7,East,South,East,West,North
8,5,1,1,1,1,6,9,4,13,16,5,7,10,6,12,8,7,North,East,West,West,North
8,6,1,1,1,1,6,10,5,13,15,5,6,10,6,10,8,6,East,East,East,South,North
8,7,1,1,1,1,7,10,6,13,16,5,6,10,4,8,10,4,West,North,East,South,North
8,8,1,1,1,1,6,10,6,14,17,5,6,9,4,8,12,2,West,East,West,South,North
8,9,1,1,1,1,6,10,7,14,16,5,6,8,3,6,12,3,West,West,West,West,West
8,10,1,1,1,1,6,10,6,14,16,5,6,8,2,6,13,5,North,East,West,East,West
7,10,1,1,1,1,6,11,7,14,16,5,5,8,2,4,14,3,North,West,North,West,Stop
6,10,1,1,1,0,6,11,6,14,16,6,6,8,1,4,14,3,West,West,North,West,North
6,10,1,1,1,0,5,11,6,14,16,6,5,8,2,4,14,3,Stop,West,North,South,North
6,11,1,1,1,1,1,1,5,14,16,6,5,8,-1,4,15,5,Stop,East,South,South,North
6,12,1,1,1,1,1,1,6,14,16,5,5,7,-1,2,17,7,Stop,East,West,West,North
6,13,1,1,1,1,1,1,7,14,15,5,5,6,-1,2,17,9,Stop,South,West,West,Stop
6,14,0,1,1,1,1,1,7,13,15,5,4,6,-1,2,18,11,Stop,South,South,West,East
6,14,0,1,1,1,1,1,7,12,15,4,3,6,-1,3,19,11,Stop,East,South,East,East
7,14,0,1,1,1,1,1,8,12,15,4,3,6,-1,3,18,11,Stop,Stop,North,West,South
8,14,0,1,1,1,1,1,8,13,15,5,4,6,-1,1,16,13,Stop,Stop,South,West,South
8,13,1,1,1,1,1,1,3,1,15,4,3,6,-1,-1,16,12,Stop,Stop,South,West,South
8,12,1,1,1,1,1,1,3,1,15,3,3,6,-1,-1,16,12,Stop,Stop,West,West,East
8,11,1,1,1,1,1,1,3,1,14,3,2,6,-1,-1,14,12,Stop,Stop,West,West,East
9,11,1,1,1,1,1,1,3,1,14,3,1,6,-1,-1,13,13,Stop,Stop,North,North,South
10,11,1,1,1,1,1,1,3,1,14,4,1,6,-1,-1,11,13,Stop,Stop,North,East,South
10,10,1,1,1,1,1,1,3,1,14,5,1,7,-1,-1,9,11,Stop,Stop,West,North,South
10,9,1,1,1,1,1,1,3,1,13,5,2,7,-1,-1,7,9,Stop,Stop,North,East,East
10,8,1,1,1,1,1,1,3,1,13,6,2,8,-1,-1,5,7,Stop,Stop,East,North,East
11,8,1,1,1,1,1,1,3,1,14,6,3,8,-1,-1,5,9,Stop,Stop,North,North,South
12,8,1,1,1,1,1,1,3,1,14,7,3,9,-1,-1,3,10,Stop,Stop,South,North,East
12,7,1,1,1,1,1,1,3,1,14,6,3,9,-1,-1,3,11,Stop,Stop,West,West,East
13,7,1,1,1,1,1,1,3,1,13,6,3,9,-1,-1,1,13,Stop,Stop,Stop,West,South
14,7,1,1,1,1,1,1,3,1,14,6,2,9,-1,-1,1,14,Stop,Stop,Stop,East,South
14,6,1,1,1,1,1,1,3,1,5,1,2,9,-1,-1,-1,14,Stop,Stop,Stop,East,South
14,5,1,1,1,1,1,1,3,1,5,1,3,9,-1,-1,-1,14,Stop,Stop,Stop,East,South
14,4,1,1,1,1,1,1,3,1,5,1,4,9,-1,-1,-1,15,Stop,Stop,Stop,East,West
14,3,1,0,1,1,1,1,3,1,5,1,4,9,-1,-1,-1,15,Stop,Stop,Stop,West,West
13,3,1,0,1,1,1,1,3,1,5,1,5,9,-1,-1,-1,15,Stop,Stop,Stop,South,West
12,3,1,0,1,1,1,1,3,1,5,1,4,9,-1,-1,-1,13,Stop,Stop,Stop,West,North
11,3,1,0,1,1,1,1,3,1,5,1,4,8,-1,-1,-1,13,Stop,Stop,Stop,East,North
11,4,1,1,1,1,1,1,3,1,5,1,3,8,-1,-1,-1,11,Stop,Stop,Stop,North,North
11,5,1,1,1,1,1,1,3,1,5,1,4,8,-1,-1,-1,11,Stop,Stop,Stop,North,West
11,6,1,1,1,1,1,1,3,1,5,1,4,9,-1,-1,-1,10,Stop,Stop,Stop,North,West
10,6,1,1,1,1,1,1,3,1,5,1,4,9,-1,-1,-1,9,Stop,Stop,Stop,South,West
9,6,1,1,1,1,1,1,3,1,5,1,4,9,-1,-1,-1,7,Stop,Stop,Stop,South,West
8,6,1,1,1,1,1,1,3,1,5,1,4,8,-1,-1,-1,6,Stop,Stop,Stop,South,North
7,6,1,1,1,1,1,1,3,1,5,1,4,8,-1,-1,-1,4,Stop,Stop,Stop,East,West
7,7,1,1,1,1,1,1,3,1,5,1,4,7,-1,-1,-1,2,Stop,Stop,Stop,West,West
6,7,1,1,1,1,1,1,3,1,5,1,5,7,-1,-1,-1,2,Stop,Stop,Stop,Stop,West
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,East,East,East,West,Stop
14,3,0,0,1,1,11,15,14,15,15,15,17,15,15,12,13,14,West,North,West,East,Stop
14,3,0,0,1,1,10,15,14,16,14,15,16,15,16,13,12,15,West,North,West,East,Stop
14,3,0,0,1,1,10,15,14,16,13,15,17,15,16,13,13,15,West,North,West,West,Stop
14,3,0,0,1,1,10,15,14,16,13,15,17,15,16,13,13,14,West,North,North,West,East
14,3,0,0,1,1,10,15,14,16,13,16,16,15,16,13,14,14,West,South,South,East,North
15,3,1,0,1,1,10,15,14,15,13,15,16,15,17,13,14,14,East,East,East,East,North
15,4,1,1,0,0,11,15,15,15,14,15,17,15,15,11,12,13,East,West,West,East,East
15,5,0,1,1,0,11,15,14,15,13,15,17,15,14,11,12,12,East,North,West,West,East
16,5,0,0,1,1,11,15,14,16,12,15,17,15,15,13,14,10,East,South,West,East,East
17,5,0,0,1,1,11,15,14,15,11,15,16,15,16,13,16,10,East,North,East,East,North
18,5,1,0,0,1,12,15,14,16,12,15,17,15,16,15,16,11,East,North,East,East,North
18,6,1,1,0,0,13,15,14,17,13,15,17,15,14,15,14,10,East,West,East,West,North
18,7,1,1,0,0,13,15,13,17,14,15,17,15,13,15,12,10,East,West,West,West,East
18,8,0,1,1,1,14,15,13,17,13,15,16,15,11,14,12,10,East,South,East,West,East
19,8,0,0,1,1,14,15,13,16,14,15,15,15,12,14,12,12,North,South,East,West,East
20,8,0,0,1,1,14,16,13,16,15,15,14,15,14,15,12,14,South,South,East,East,North
21,8,1,1,0,1,14,15,13,15,15,15,13,15,14,15,13,14,West,East,East,West,North
21,9,1,1,0,0,13,15,14,15,15,15,14,15,14,13,12,14,West,East,East,North,North
21,10,1,1,0,0,13,15,14,15,16,15,13,15,13,12,10,14,West,West,East,North,East
21,11,1,1,1,1,12,15,13,15,16,15,13,16,13,12,9,14,West,North,East,East,East
22,11,0,0,1,1,12,15,13,16,16,15,13,17,14,14,10,14,East,North,East,East,East
23,11,0,0,1,1,13,15,13,17,16,15,14,17,14,16,11,15,East,East,East,East,East
24,11,0,0,1,1,13,15,14,17,16,15,14,17,15,16,12,15,East,South,West,East,East
25,11,0,0,1,1,14,15,14,16,15,15,15,17,15,16,14,16,West,North,East,East,South
26,11,0,1,0,1,13,15,14,17,16,15,15,17,17,18,14,16,West,West,East,West,South
26,10,1,1,0,0,13,15,13,17,16,15,16,17,18,20,15,18,East,West,East,West,South
26,9,1,1,0,0,14,15,12,17,16,15,15,17,18,22,16,20,East,West,East,West,West
26,8,1,0,0,1,15,15,12,17,16,15,14,17,18,23,17,21,East,West,East,East,East
25,8,0,0,1,1,16,15,11,17,16,15,14,17,16,23,16,19,East,East,East,West,Stop
26,8,1,0,0,1,17,15,12,17,16,15,15,17,16,23,17,21,East,East,East,South,North
26,8,1,0,0,1,17,15,12,17,17,15,14,17,16,23,16,20,West,North,West,West,North
26,9,1,1,0,0,16,15,12,18,16,15,14,16,16,23,16,20,West,North,East,East,North
26,10,1,1,0,0,16,15,12,18,17,15,13,16,15,22,14,18,West,South,East,East,West
26,11,0,1,0,1,16,15,12,17,17,15,14,16,14,20,13,17,East,East,East,East,West
25,11,0,0,1,1,17,15,13,17,17,15,14,16,12,18,12,16,West,East,West,East,West
24,11,0,0,1,1,16,15,14,17,16,15,14,16,12,16,12,15,West,South,West,East,West
23,11,0,0,1,1,15,15,14,16,15,15,14,16,12,14,12,14,West,West,West,North,West
22,11,0,0,1,1,15,15,13,16,15,15,14,16,11,14,11,14,East,North,West,South,North
21,11,1,1,1,1,16,15,13,17,14,15,14,17,9,14,11,12,West,West,North,West,North
21,12,1,1,0,0,15,15,12,17,14,16,14,16,9,14,11,12,East,West,West,North,North
21,13,1,1,0,0,16,15,12,17,13,16,13,16,7,13,11,12,East,East,West,West,North
21,14,1,1,0,0,16,15,13,17,13,16,13,17,6,11,10,12,West,East,South,West,West
21,15,1,1,1,1,15,15,14,17,13,15,12,17,6,9,8,12,East,East,West,West,West
20,15,0,0,1,1,16,15,15,17,12,15,11,17,4,7,8,11,East,West,West,West,North
19,15,1,1,1,0,16,15,14,17,12,15,11,17,3,7,7,10,West,West,West,East,North
19,16,1,1,0,0,15,15,13,17,12,15,11,17,5,7,8,8,West,South,West,East,West
19,17,0,1,0,1,14,15,13,16,11,15,12,17,7,7,10,6,West,South,West,East,West
18,17,0,0,1,1,13,15,13,16,10,15,13,17,7,6,10,4,North,South,East,West,West
17,17,0,0,1,1,13,16,13,16,11,15,14,17,5,5,8,4,South,East,West,South,West
16,17,0,0,1,1,13,15,14,16,10,15,13,17,5,3,8,4,West,South,East,North,West
15,17,1,0,1,1,12,15,14,15,11,15,13,16,5,3,6,2,East,North,West,Stop,West
14,17,0,1,1,1,13,15,14,16,10,15,13,17,3,1,6,1,East,North,West,Stop,South
13,17,0,1,1,1,14,15,14,16,10,15,7,1,3,2,5,-1,East,Stop,East,Stop,South
13,16,1,1,1,0,14,15,3,1,11,15,7,1,2,-1,3,-1,Stop,Stop,East,Stop,East
13,15,1,0,1,1,1,1,3,1,12,15,7,1,-1,-1,1,-1,Stop,Stop,East,Stop,East
14,15,1,0,1,1,1,1,3,1,13,15,7,1,-1,-1,1,-1,Stop,Stop,West,Stop,West
15,15,0,0,1,1,1,1,3,1,12,15,7,1,-1,-1,3,-1,Stop,Stop,West,Stop,West
14,15,1,0,1,1,1,1,3,1,11,15,7,1,-1,-1,3,-1,Stop,Stop,West,Stop,West
13,15,1,0,1,1,1,1,3,1,11,15,7,1,-1,-1,2,-1,Stop,Stop,Stop,Stop,West
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,East,West,Stop,Stop
14,3,0,0,1,1,10,15,14,15,13,15,17,15,16,12,13,15,Stop,East,North,Stop,East
14,3,0,0,1,1,10,15,14,15,13,16,17,15,16,12,14,15,Stop,North,East,Stop,North
15,3,1,0,1,1,10,15,14,16,14,16,17,15,17,14,14,14,Stop,North,East,Stop,North
15,4,1,1,0,0,10,15,14,16,14,16,17,15,16,13,13,13,East,South,North,West,East
15,5,0,1,1,0,11,15,14,15,14,17,17,15,14,11,13,11,West,South,South,West,East
16,5,0,0,1,1,10,15,14,15,14,16,16,15,16,12,13,11,East,North,South,East,East
17,5,0,0,1,1,11,15,14,16,14,16,15,15,16,14,14,11,East,North,South,East,Stop
18,5,1,0,0,1,12,15,14,17,14,16,16,15,16,16,15,11,East,East,North,West,North
18,5,1,0,0,1,13,15,15,17,14,17,17,15,15,15,16,12,North,West,East,East,North
18,6,1,1,0,0,13,16,14,17,15,17,16,15,15,15,14,10,North,South,West,West,North
18,7,1,1,0,0,13,17,14,16,14,17,17,15,15,13,14,10,South,South,West,East,West
18,8,0,1,1,1,13,16,14,16,13,17,16,15,13,12,14,8,North,North,West,West,West
17,8,0,0,1,1,13,17,14,17,12,17,17,15,13,12,14,8,North,North,North,West,West
16,8,0,0,1,1,13,17,14,17,12,18,16,15,12,11,14,8,East,East,North,West,West
15,8,1,0,1,1,14,17,15,17,12,19,15,15,10,9,14,8,South,West,North,North,West
14,8,0,0,1,1,14,16,14,17,12,20,14,15,8,9,14,8,North,East,North,South,West
13,8,0,0,1,1,14,17,15,17,12,20,14,16,10,11,13,8,North,East,North,North,North
12,8,1,0,1,1,14,17,15,17,12,20,14,15,11,12,12,10,West,West,North,North,North
12,9,1,1,0,0,13,17,14,17,12,20,14,16,9,10,11,10,East,West,West,North,North
12,10,1,1,0,0,14,17,13,17,11,20,14,17,9,8,11,9,West,West,East,East,West
12,11,0,1,0,1,13,17,13,17,12,20,14,17,7,7,9,9,East,West,West,North,West
11,11,0,0,1,1,14,17,12,17,11,20,15,17,9,7,9,11,East,East,West,South,West
10,11,0,0,1,1,15,17,13,17,10,20,15,18,11,9,9,11,East,East,West,South,West
9,11,0,0,1,1,15,17,13,17,9,20,15,17,12,10,9,12,East,West,West,East,North
8,11,1,0,1,1,16,17,12,17,9,20,15,17,14,10,10,14,East,West,North,East,North
8,12,1,1,0,0,16,17,11,17,9,21,16,17,13,8,10,14,West,East,South,West,North
8,13,1,1,1,0,15,17,12,17,9,20,17,17,11,8,8,12,West,East,East,West,North
8,14,1,1,0,0,14,17,12,17,10,20,16,17,9,7,8,11,East,East,East,West,West
8,15,1,1,0,1,15,17,13,17,11,20,16,17,9,7,8,10,North,East,East,East,West
7,15,0,0,1,1,15,18,14,17,11,20,16,17,11,9,9,12,South,East,East,West,North
6,15,1,1,1,1,15,17,15,17,12,20,17,17,11,11,11,12,North,North,East,West,North
6,16,1,1,0,0,15,18,15,18,12,20,16,17,11,11,10,10,North,South,West,North,North
6,17,1,1,0,0,15,18,15,17,11,20,15,17,10,9,8,10,North,East,West,South,North
6,18,1,1,0,0,15,18,16,17,11,20,15,18,9,11,7,10,North,East,West,East,South
6,19,1,1,0,0,15,18,16,17,11,20,15,17,10,12,6,12,South,East,West,East,South
6,18,1,1,0,0,15,17,17,17,11,20,16,17,10,12,7,12,North,East,West,East,South
6,17,1,1,0,0,15,18,18,17,10,20,17,17,10,12,7,11,North,West,West,East,South
6,16,1,1,0,0,15,18,17,17,10,20,17,17,11,12,8,13,North,West,West,East,West
6,15,1,1,1,1,15,19,16,17,10,20,18,17,13,12,9,14,North,East,East,East,West
5,15,0,0,1,1,15,19,17,17,11,20,18,17,14,14,11,15,North,East,East,West,West
4,15,0,0,1,1,15,19,18,17,11,20,18,17,15,16,12,15,North,East,East,West,West
3,15,0,0,1,1,15,19,18,17,12,20,17,17,16,17,14,16,North,East,West,East,West
2,15,0,0,1,1,15,20,19,17,11,20,17,17,18,19,14,18,East,South,West,East,Stop
1,15,0,0,1,0,16,20,19,16,10,20,18,17,20,19,14,20,East,South,East,West,East
1,15,0,0,1,0,16,20,19,16,11,20,19,17,20,19,15,19,East,North,East,West,East
2,15,0,0,1,1,17,20,19,17,11,20,18,17,20,19,14,18,West,North,East,East,East
3,15,0,0,1,1,16,20,19,17,12,20,18,17,18,18,14,18,West,West,East,West,East
4,15,0,0,1,1,16,20,18,17,12,20,19,17,17,16,13,16,West,West,South,West,East
5,15,0,0,1,1,16,20,18,17,12,19,18,17,16,15,11,15,West,West,North,East,East
6,15,1,1,1,1,15,20,18,17,12,20,18,17,14,14,11,15,East,West,South,East,East
7,15,0,0,1,1,16,20,18,17,12,19,19,17,14,13,9,14,West,West,South,East,North
8,15,1,1,0,1,15,20,17,17,12,18,19,17,12,11,7,13,West,East,South,East,North
8,16,1,1,0,0,15,20,18,17,12,17,19,17,11,11,5,12,East,East,West,West,East
8,17,0,1,1,0,16,20,19,17,11,17,19,17,11,11,3,10,West,West,East,West,East
9,17,0,0,1,1,15,20,18,17,12,17,18,17,9,9,3,8,South,East,East,East,East
10,17,0,0,1,1,15,19,19,17,12,17,17,17,7,9,2,8,South,West,Stop,East,East
11,17,0,0,1,1,15,18,18,17,12,17,18,17,5,7,1,8,South,West,Stop,West,East
12,17,1,0,1,1,15,18,18,17,5,1,19,17,4,6,-1,6,South,West,Stop,East,East
13,17,0,1,1,1,15,17,17,17,5,1,18,17,2,4,-1,6,Stop,West,Stop,West,East
14,17,0,1,1,1,1,1,17,17,5,1,19,17,-1,3,-1,4,Stop,Stop,Stop,West,East
15,17,1,0,1,1,1,1,16,17,5,1,18,17,-1,1,-1,2,Stop,Stop,Stop,East,East
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,North,West,Stop,Stop
14,3,0,0,1,1,10,15,13,16,13,15,17,15,16,14,13,15,Stop,North,West,West,East
14,3,0,0,1,1,10,15,13,16,12,15,17,15,16,14,14,14,East,East,West,West,East
15,3,1,0,1,1,11,15,14,16,12,15,16,15,16,14,15,13,East,South,West,West,East
16,3,0,0,1,1,11,15,14,15,11,15,16,15,17,14,17,13,East,West,East,East,East
17,3,0,0,1,1,12,15,13,15,12,15,15,15,17,16,17,13,East,West,East,East,East
18,3,0,0,1,1,12,15,13,15,12,15,16,15,18,17,18,13,West,West,East,East,East
19,3,0,0,1,1,11,15,12,15,13,15,17,15,20,19,18,14,West,West,North,East,East
20,3,0,0,1,1,10,15,11,15,13,16,17,15,22,21,20,15,East,West,South,West,East
21,3,0,0,1,1,11,15,10,15,13,15,17,15,22,23,20,17,East,East,South,West,East
22,3,0,0,1,1,11,15,11,15,13,15,16,15,23,23,21,19,East,East,North,East,East
23,3,0,0,1,1,11,15,12,15,13,16,15,15,24,23,23,19,East,East,North,East,East
24,3,0,0,1,1,11,15,13,15,13,17,16,15,25,23,25,20,East,East,East,East,East
25,3,0,0,1,1,12,15,14,15,14,17,16,15,25,23,25,20,East,North,South,West,North
26,3,1,0,0,1,12,15,14,16,14,16,17,15,26,25,25,22,East,North,South,West,North
26,4,1,1,0,0,12,15,14,17,14,15,16,15,25,25,23,21,East,South,West,West,West
26,5,0,1,0,1,13,15,14,16,13,15,16,15,23,23,23,21,East,West,West,West,West
25,5,0,0,1,1,13,15,13,16,12,15,15,15,22,23,23,20,North,South,East,West,West
24,5,1,0,1,1,13,16,13,15,13,15,15,15,22,21,21,19,North,East,East,West,West
23,5,0,0,1,1,13,16,14,15,13,15,15,15,21,19,20,19,North,East,West,North,West
22,5,0,0,1,1,13,16,14,15,12,15,14,15,20,18,20,19,East,East,East,North,North
21,5,1,0,1,0,14,16,15,15,13,15,14,16,18,16,18,18,East,East,North,North,North
21,6,1,1,0,0,14,16,16,15,13,16,14,16,17,14,18,18,South,East,North,South,North
21,7,1,1,0,0,14,15,16,15,13,16,14,17,15,13,17,16,North,West,South,South,North
21,8,1,1,0,1,14,16,15,15,13,15,14,16,15,13,15,14,West,East,South,South,North
21,9,1,1,0,0,13,16,16,15,13,15,14,15,15,11,14,13,East,East,North,West,North
21,10,1,1,0,0,14,16,17,15,13,16,14,15,13,9,14,13,North,West,North,East,North
21,11,1,1,1,1,14,17,16,15,13,17,13,15,13,9,14,11,East,West,North,East,North
21,12,1,1,0,0,15,17,16,15,13,17,14,15,11,8,13,10,West,West,East,East,North
21,13,1,1,0,0,14,17,15,15,14,17,14,15,11,8,11,9,South,East,South,East,North
21,14,1,1,0,0,14,16,16,15,14,16,14,15,9,6,9,8,South,East,West,East,West
21,15,1,1,1,1,14,15,16,15,13,16,14,15,7,5,9,7,East,East,South,North,West
20,15,0,0,1,1,15,15,16,15,13,15,14,15,5,4,7,7,West,East,North,North,North
19,15,1,1,1,0,14,15,16,15,13,16,14,16,5,3,7,7,North,East,North,South,North
19,16,1,1,0,0,14,16,17,15,13,16,14,17,5,3,6,5,North,East,East,South,West
19,17,0,1,0,1,14,16,17,15,14,16,14,16,6,4,6,6,West,West,South,South,West
18,17,0,0,1,1,13,16,16,15,14,15,14,16,6,4,6,5,East,East,South,South,West
17,17,0,0,1,1,14,16,17,15,14,15,14,16,4,2,5,5,West,East,West,West,West
16,17,0,0,1,1,13,16,17,15,13,15,14,15,4,3,5,5,West,East,North,North,West
15,17,1,0,1,1,13,16,17,15,13,16,13,15,3,4,3,3,East,East,South,North,West
14,17,0,1,1,1,14,16,17,15,13,15,13,16,1,5,3,2,North,West,North,North,West
13,17,0,1,1,1,14,17,16,15,13,16,13,16,1,5,1,1,North,West,North,North,West
12,17,1,0,1,1,14,17,16,15,13,16,13,16,2,6,2,1,West,West,North,East,East
11,17,0,0,1,1,13,17,16,15,13,16,13,17,2,7,3,3,East,West,North,East,East
12,17,1,0,1,1,14,17,16,15,13,16,14,17,2,6,2,2,Stop,West,East,Stop,East
13,17,0,1,1,1,14,17,15,15,14,16,14,17,1,4,2,-1,Stop,West,Stop,Stop,East
14,17,0,1,1,1,1,1,14,15,5,1,7,1,-1,2,-1,-1,Stop,East,Stop,Stop,East
15,17,1,0,1,1,1,1,15,15,5,1,7,1,-1,2,-1,-1,Stop,East,Stop,Stop,East
16,17,0,0,1,1,1,1,15,15,5,1,7,1,-1,3,-1,-1,Stop,East,Stop,Stop,East
17,17,0,0,1,1,1,1,16,15,5,1,7,1,-1,3,-1,-1,Stop,East,Stop,Stop,West
18,17,0,0,1,1,1,1,16,15,5,1,7,1,-1,4,-1,-1,Stop,East,Stop,Stop,West
17,17,0,0,1,1,1,1,17,15,5,1,7,1,-1,2,-1,-1,Stop,West,Stop,Stop,West
16,17,0,0,1,1,1,1,16,15,5,1,7,1,-1,2,-1,-1,Stop,West,Stop,Stop,West
15,17,1,0,1,1,1,1,16,15,5,1,7,1,-1,3,-1,-1,Stop,East,Stop,Stop,South
14,17,0,1,1,1,1,1,17,15,5,1,7,1,-1,5,-1,-1,Stop,East,Stop,Stop,South
14,16,1,1,0,1,1,1,17,15,5,1,7,1,-1,4,-1,-1,Stop,East,Stop,Stop,West
14,15,1,0,1,1,1,1,17,15,5,1,7,1,-1,3,-1,-1,Stop,East,Stop,Stop,West
13,15,1,0,1,1,1,1,17,15,5,1,7,1,-1,4,-1,-1,Stop,East,Stop,Stop,West
12,15,0,0,1,1,1,1,17,15,5,1,7,1,-1,5,-1,-1,Stop,East,Stop,Stop,West
11,15,0,0,1,1,1,1,17,15,5,1,7,1,-1,6,-1,-1,Stop,West,Stop,Stop,East
10,15,0,0,1,0,1,1,16,15,5,1,7,1,-1,6,-1,-1,Stop,East,Stop,Stop,East
11,15,0,0,1,1,1,1,17,15,5,1,7,1,-1,6,-1,-1,Stop,West,Stop,Stop,East
12,15,0,0,1,1,1,1,16,15,5,1,7,1,-1,4,-1,-1,Stop,West,Stop,Stop,East
13,15,1,0,1,1,1,1,16,15,5,1,7,1,-1,3,-1,-1,Stop,West,Stop,Stop,East
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,East,Stop,East,West,West
14,3,0,0,1,1,11,15,13,15,15,15,17,15,15,13,13,14,East,East,East,East,West
13,3,0,0,1,1,12,15,14,15,16,15,16,15,13,13,15,16,West,East,East,West,North
12,3,1,0,1,1,11,15,15,15,17,15,17,15,13,15,17,16,West,West,East,East,North
12,4,1,1,0,0,11,15,14,15,17,15,16,15,12,13,16,16,West,West,West,West,West
12,5,0,1,0,1,10,15,13,15,16,15,17,15,12,11,14,14,East,East,West,West,West
11,5,0,0,1,1,11,15,14,15,15,15,16,15,10,13,14,15,East,North,East,West,West
10,5,0,0,1,1,12,15,14,16,16,15,16,15,12,15,16,16,East,North,West,West,North
9,5,1,0,1,0,12,15,14,16,15,15,16,15,13,16,16,17,East,South,West,East,North
9,6,1,1,0,0,12,15,14,15,14,15,16,15,12,14,14,17,East,West,West,West,North
9,7,1,1,0,0,12,15,13,15,13,15,17,15,11,12,12,15,West,East,East,West,East
9,8,0,1,1,1,11,15,14,15,14,15,16,15,9,12,12,13,East,East,West,East,East
10,8,0,0,1,1,12,15,15,15,13,15,15,15,9,12,10,13,East,West,North,East,East
11,8,0,0,1,1,13,15,14,15,13,16,16,15,9,10,10,12,West,East,East,East,North
12,8,1,0,1,1,12,15,15,15,14,16,16,15,7,10,10,12,West,East,North,West,North
12,9,1,1,0,0,11,15,15,15,14,17,17,15,7,9,10,10,West,East,South,West,North
12,10,1,1,0,0,11,15,16,15,14,16,16,15,6,9,8,8,East,East,South,West,West
12,11,0,1,0,1,12,15,17,15,14,15,15,15,4,9,6,7,West,West,East,West,West
11,11,0,0,1,1,11,15,16,15,15,15,15,15,4,9,8,7,West,West,West,West,West
10,11,0,0,1,1,11,15,15,15,14,15,14,15,5,9,8,7,West,West,West,North,West
9,11,0,0,1,1,10,15,15,15,13,15,13,15,5,10,8,9,East,West,East,East,North
8,11,1,0,1,1,11,15,15,15,14,15,13,16,7,11,10,11,West,East,East,East,North
8,12,1,1,0,0,10,15,16,15,14,15,14,16,5,11,9,10,East,East,East,South,North
8,13,1,1,1,0,11,15,16,15,14,15,14,16,5,10,8,8,East,East,East,West,North
8,14,1,1,0,0,11,15,17,15,14,15,14,15,4,10,7,6,East,East,East,East,North
8,15,1,1,0,1,11,15,17,15,15,15,13,15,3,9,7,6,West,West,East,East,North
8,16,1,1,0,0,10,15,16,15,15,15,14,15,3,9,8,8,West,West,East,East,East
8,17,0,1,1,0,10,15,16,15,16,15,15,15,4,10,10,10,West,East,East,East,East
9,17,0,0,1,1,10,15,17,15,17,15,16,15,3,10,10,9,West,West,East,East,East
10,17,0,0,1,1,10,15,16,15,17,15,16,15,2,8,9,9,West,West,East,East,East
11,17,0,0,1,1,10,15,15,15,17,15,17,15,3,6,8,8,East,East,West,East,East
12,17,1,0,1,1,11,15,16,15,16,15,17,15,3,6,6,7,West,East,West,East,South
13,17,0,1,1,1,10,15,16,15,16,15,17,15,5,5,5,6,East,East,West,West,South
13,16,1,1,1,0,11,15,17,15,15,15,17,15,3,5,3,4,West,West,West,East,West
13,15,1,0,1,1,10,15,16,15,15,15,16,15,3,3,2,4,West,West,West,East,East
12,15,0,0,1,1,10,15,16,15,15,15,17,15,2,4,3,5,West,West,Stop,West,East
13,15,1,0,1,1,10,15,16,15,14,15,17,15,3,3,1,3,West,Stop,Stop,Stop,East
14,15,1,0,1,1,10,15,15,15,5,1,16,15,4,1,-1,1,West,Stop,Stop,Stop,West
15,15,0,0,1,1,10,15,3,1,5,1,7,1,5,-1,-1,-1,East,Stop,Stop,Stop,West
14,15,1,0,1,1,11,15,3,1,5,1,7,1,3,-1,-1,-1,West,Stop,Stop,Stop,West
13,15,1,0,1,1,10,15,3,1,5,1,7,1,3,-1,-1,-1,Stop,Stop,Stop,Stop,West
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,Stop,Stop,Stop,Stop
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,Stop,Stop,Stop,West
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,Stop,Stop,Stop,West
13,3,0,0,1,1,10,15,13,15,14,15,17,15,15,12,13,16,Stop,Stop,Stop,Stop,North
12,3,1,0,1,1,10,15,13,15,14,15,17,15,14,13,14,17,Stop,Stop,Stop,Stop,North
12,4,1,1,0,0,10,15,13,15,14,15,17,15,13,12,13,16,Stop,Stop,Stop,Stop,West
