@relation alpha_training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R23-26

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute Direction {North,South,East,West,Stop}

@data
18,13,0,0,1,1,12,15,14,16,13,15,8,17,8,7,7,14,West,South,North,East,West
17,13,0,0,1,1,11,15,14,15,13,16,8,17,8,5,7,12,West,East,North,East,West
16,13,0,0,1,1,11,15,15,15,13,17,9,17,7,3,7,10,West,East,South,East,West
15,13,0,0,1,1,10,15,15,15,13,16,10,17,7,2,5,9,East,East,North,East,West
14,13,0,0,1,1,11,15,15,15,13,17,10,17,5,3,5,8,East,East,West,West,West
13,13,0,0,1,1,12,15,16,15,12,17,10,17,3,5,5,8,East,East,North,West,West
12,13,0,0,1,1,12,15,16,15,12,18,9,17,2,6,5,7,East,East,North,West,West
11,13,0,0,1,1,12,15,16,15,12,19,9,17,3,7,7,6,East,East,North,East,West
10,13,0,0,1,1,13,15,16,15,12,20,9,17,5,8,9,4,East,West,South,East,West
9,13,0,0,1,1,14,15,15,15,12,19,10,17,7,8,9,5,West,East,South,West,North
8,13,1,1,1,0,13,15,16,15,12,19,10,17,7,10,10,5,East,West,South,East,North
8,14,1,1,0,0,14,15,15,15,12,18,9,17,7,8,8,5,West,East,North,East,North
8,15,1,1,0,1,13,15,16,15,12,19,10,17,5,8,8,4,East,East,North,West,North
8,16,1,1,0,0,14,15,16,15,12,19,10,17,7,9,7,2,West,East,North,East,East
8,17,0,1,1,0,13,15,17,15,12,19,9,17,7,11,6,2,North,East,South,Stop,East
9,17,0,0,1,1,13,16,17,15,12,18,10,17,5,10,4,1,North,East,South,Stop,East
10,17,0,0,1,1,13,16,17,15,12,18,7,1,4,9,3,-1,South,West,North,Stop,East
11,17,0,0,1,1,13,15,16,15,12,19,7,1,4,7,3,-1,West,West,North,Stop,North
12,17,1,0,1,1,12,15,15,15,12,19,7,1,2,5,2,-1,West,West,Stop,Stop,North
12,18,1,1,0,0,12,15,14,15,12,19,7,1,3,5,1,-1,East,West,Stop,Stop,South
12,19,1,1,0,0,13,15,13,15,5,1,7,1,5,5,-1,-1,East,West,Stop,Stop,South
12,18,1,1,0,0,14,15,13,15,5,1,7,1,5,4,-1,-1,West,West,Stop,Stop,East
12,17,1,0,1,1,13,15,13,15,5,1,7,1,3,3,-1,-1,West,West,Stop,Stop,West
13,17,0,1,1,1,12,15,13,15,5,1,7,1,3,2,-1,-1,East,East,Stop,Stop,East
12,17,1,0,1,1,13,15,14,15,5,1,7,1,3,4,-1,-1,East,East,Stop,Stop,South
13,17,0,1,1,1,13,15,14,15,5,1,7,1,2,3,-1,-1,Stop,Stop,Stop,Stop,South
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,Stop,Stop,Stop,East
13,3,0,0,1,1,10,15,13,15,14,15,17,15,15,12,13,16,Stop,Stop,Stop,Stop,East
14,3,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,15,Stop,Stop,Stop,Stop,North
15,3,1,0,1,1,10,15,13,15,14,15,17,15,17,14,13,14,Stop,Stop,Stop,Stop,North
15,4,1,1,0,0,10,15,13,15,14,15,17,15,16,13,12,13,Stop,Stop,Stop,Stop,East
15,5,0,1,1,0,10,15,13,15,14,15,17,15,15,12,11,12,Stop,Stop,Stop,Stop,East
16,5,0,0,1,1,10,15,13,15,14,15,17,15,16,13,12,11,Stop,Stop,Stop,Stop,East
17,5,0,0,1,1,10,15,13,15,14,15,17,15,17,14,13,10,Stop,Stop,Stop,Stop,North
18,5,1,0,0,1,10,15,13,15,14,15,17,15,18,15,14,11,Stop,Stop,Stop,Stop,North
18,6,1,1,0,0,10,15,13,15,14,15,17,15,17,14,13,10,Stop,Stop,Stop,Stop,North
18,7,1,1,0,0,10,15,13,15,14,15,17,15,16,13,12,9,Stop,Stop,Stop,Stop,West
18,8,0,1,1,1,10,15,13,15,14,15,17,15,15,12,11,8,Stop,Stop,Stop,Stop,West
17,8,0,0,1,1,10,15,13,15,14,15,17,15,14,11,10,7,Stop,Stop,Stop,Stop,West
16,8,0,0,1,1,10,15,13,15,14,15,17,15,13,10,9,8,Stop,Stop,Stop,Stop,West
15,8,1,0,1,1,10,15,13,15,14,15,17,15,12,9,8,9,Stop,Stop,Stop,Stop,West
14,8,0,0,1,1,10,15,13,15,14,15,17,15,11,8,7,10,Stop,Stop,Stop,Stop,West
13,8,0,0,1,1,10,15,13,15,14,15,17,15,10,7,8,11,Stop,Stop,Stop,Stop,North
12,8,1,0,1,1,10,15,13,15,14,15,17,15,9,8,9,12,Stop,Stop,Stop,Stop,North
12,9,1,1,0,0,10,15,13,15,14,15,17,15,8,7,8,11,Stop,Stop,Stop,Stop,North
12,10,1,1,0,0,10,15,13,15,14,15,17,15,7,6,7,10,Stop,Stop,Stop,Stop,West
12,11,0,1,0,1,10,15,13,15,14,15,17,15,6,5,6,9,Stop,Stop,Stop,Stop,West
11,11,0,0,1,1,10,15,13,15,14,15,17,15,5,6,7,10,Stop,Stop,Stop,Stop,West
10,11,0,0,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,West
9,11,0,0,1,1,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,North
8,11,1,0,1,1,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,North
8,12,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,East
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,East
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,East
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,East
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,East
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,West
13,13,0,0,1,1,10,15,13,15,14,15,17,15,5,2,3,6,Stop,Stop,Stop,Stop,West
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,West
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,West
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,West
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,North
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,North
8,14,1,1,0,0,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,West
8,15,1,1,0,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,West
7,15,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,South
6,15,1,1,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,South
6,14,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,North
6,13,1,1,0,0,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,North
6,14,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,East
6,15,1,1,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,East
7,15,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,South
8,15,1,1,0,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,South
8,14,1,1,0,0,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,South
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,South
8,12,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,East
8,11,1,0,1,1,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,East
9,11,0,0,1,1,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,East
10,11,0,0,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,East
11,11,0,0,1,1,10,15,13,15,14,15,17,15,5,6,7,10,Stop,Stop,Stop,Stop,West
12,11,0,1,0,1,10,15,13,15,14,15,17,15,6,5,6,9,Stop,Stop,Stop,Stop,West
11,11,0,0,1,1,10,15,13,15,14,15,17,15,5,6,7,10,Stop,Stop,Stop,Stop,West
10,11,0,0,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,West
9,11,0,0,1,1,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,North
8,11,1,0,1,1,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,North
8,12,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,East
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,East
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,East
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,East
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,East
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,West
13,13,0,0,1,1,10,15,13,15,14,15,17,15,5,2,3,6,Stop,Stop,Stop,Stop,West
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,West
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,West
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,West
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,South
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,South
8,12,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,West
8,11,1,0,1,1,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,West
7,11,0,0,1,1,10,15,13,15,14,15,17,15,7,10,11,14,Stop,Stop,Stop,Stop,North
6,11,1,1,1,1,10,15,13,15,14,15,17,15,8,11,12,15,Stop,Stop,Stop,Stop,North
6,12,1,1,0,0,10,15,13,15,14,15,17,15,7,10,11,14,Stop,Stop,Stop,Stop,North
6,13,1,1,0,0,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,North
6,14,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,East
6,15,1,1,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,East
7,15,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,South
8,15,1,1,0,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,South
8,14,1,1,0,0,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,East
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,East
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,East
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,East
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,East
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,West
13,13,0,0,1,1,10,15,13,15,14,15,17,15,5,2,3,6,Stop,Stop,Stop,Stop,West
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,West
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,West
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,West
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,North
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,North
8,14,1,1,0,0,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,West
8,15,1,1,0,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,West
7,15,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,South
6,15,1,1,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,South
6,14,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,North
6,13,1,1,0,0,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,North
6,14,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,East
6,15,1,1,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,East
7,15,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,South
8,15,1,1,0,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,South
8,14,1,1,0,0,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,East
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,East
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,East
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,East
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,East
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,West
13,13,0,0,1,1,10,15,13,15,14,15,17,15,5,2,3,6,Stop,Stop,Stop,Stop,West
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,West
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,West
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,West
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,South
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,South
8,12,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,West
8,11,1,0,1,1,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,West
7,11,0,0,1,1,10,15,13,15,14,15,17,15,7,10,11,14,Stop,Stop,Stop,Stop,North
6,11,1,1,1,1,10,15,13,15,14,15,17,15,8,11,12,15,Stop,Stop,Stop,Stop,North
6,12,1,1,0,0,10,15,13,15,14,15,17,15,7,10,11,14,Stop,Stop,Stop,Stop,North
6,13,1,1,0,0,10,15,13,15,14,15,17,15,6,9,10,13,Stop,Stop,Stop,Stop,North
6,14,1,1,0,0,10,15,13,15,14,15,17,15,5,8,9,12,Stop,Stop,Stop,Stop,East
6,15,1,1,1,1,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,East
7,15,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,South
8,15,1,1,0,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,South
8,14,1,1,0,0,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,East
8,13,1,1,1,0,10,15,13,15,14,15,17,15,4,7,8,11,Stop,Stop,Stop,Stop,East
9,13,0,0,1,1,10,15,13,15,14,15,17,15,3,6,7,10,Stop,Stop,Stop,Stop,East
10,13,0,0,1,1,10,15,13,15,14,15,17,15,2,5,6,9,Stop,Stop,Stop,Stop,East
11,13,0,0,1,1,10,15,13,15,14,15,17,15,3,4,5,8,Stop,Stop,Stop,Stop,East
12,13,0,0,1,1,10,15,13,15,14,15,17,15,4,3,4,7,Stop,Stop,Stop,Stop,East
13,13,0,0,1,1,10,15,13,15,14,15,17,15,5,2,3,6,Stop,Stop,Stop,Stop,East
14,13,0,0,1,1,10,15,13,15,14,15,17,15,6,3,2,5,Stop,Stop,Stop,Stop,East
15,13,0,0,1,1,10,15,13,15,14,15,17,15,7,4,3,4,Stop,Stop,Stop,Stop,East
16,13,0,0,1,1,10,15,13,15,14,15,17,15,8,5,4,3,Stop,Stop,Stop,Stop,East
17,13,0,0,1,1,10,15,13,15,14,15,17,15,9,6,5,2,Stop,Stop,Stop,Stop,East
18,13,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,North
19,13,1,1,0,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,North
19,14,1,1,0,0,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,South
19,15,1,1,1,0,10,15,13,15,14,15,17,15,9,6,5,2,Stop,Stop,Stop,Stop,South
19,14,1,1,0,0,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,South
19,13,1,1,0,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,South
19,12,1,1,0,0,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,West
19,11,1,0,1,1,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,West
18,11,0,0,1,1,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,West
17,11,0,0,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,West
16,11,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,5,Stop,Stop,Stop,Stop,East
15,11,0,1,1,0,10,15,13,15,14,15,17,15,9,6,5,6,Stop,Stop,Stop,Stop,East
16,11,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,5,Stop,Stop,Stop,Stop,East
17,11,0,0,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,East
18,11,0,0,1,1,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,East
19,11,1,0,1,1,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,East
20,11,0,0,1,1,10,15,13,15,14,15,17,15,14,11,10,7,Stop,Stop,Stop,Stop,North
21,11,1,1,1,1,10,15,13,15,14,15,17,15,15,12,11,8,Stop,Stop,Stop,Stop,North
21,12,1,1,0,0,10,15,13,15,14,15,17,15,14,11,10,7,Stop,Stop,Stop,Stop,North
21,13,1,1,0,0,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,North
21,14,1,1,0,0,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,West
21,15,1,1,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,West
20,15,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,South
19,15,1,1,1,0,10,15,13,15,14,15,17,15,9,6,5,2,Stop,Stop,Stop,Stop,South
19,14,1,1,0,0,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,South
19,13,1,1,0,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,South
19,12,1,1,0,0,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,West
19,11,1,0,1,1,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,West
18,11,0,0,1,1,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,West
17,11,0,0,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,West
16,11,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,5,Stop,Stop,Stop,Stop,East
15,11,0,1,1,0,10,15,13,15,14,15,17,15,9,6,5,6,Stop,Stop,Stop,Stop,East
16,11,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,5,Stop,Stop,Stop,Stop,East
17,11,0,0,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,East
18,11,0,0,1,1,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,East
19,11,1,0,1,1,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,East
20,11,0,0,1,1,10,15,13,15,14,15,17,15,14,11,10,7,Stop,Stop,Stop,Stop,North
21,11,1,1,1,1,10,15,13,15,14,15,17,15,15,12,11,8,Stop,Stop,Stop,Stop,North
21,12,1,1,0,0,10,15,13,15,14,15,17,15,14,11,10,7,Stop,Stop,Stop,Stop,North
21,13,1,1,0,0,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,North
21,14,1,1,0,0,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,West
21,15,1,1,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,West
20,15,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,South
19,15,1,1,1,0,10,15,13,15,14,15,17,15,9,6,5,2,Stop,Stop,Stop,Stop,South
19,14,1,1,0,0,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,South
19,13,1,1,0,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,South
19,12,1,1,0,0,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,West
19,11,1,0,1,1,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,West
18,11,0,0,1,1,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,West
17,11,0,0,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,West
16,11,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,5,Stop,Stop,Stop,Stop,East
15,11,0,1,1,0,10,15,13,15,14,15,17,15,9,6,5,6,Stop,Stop,Stop,Stop,East
16,11,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,5,Stop,Stop,Stop,Stop,East
17,11,0,0,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,East
18,11,0,0,1,1,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,East
19,11,1,0,1,1,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,East
20,11,0,0,1,1,10,15,13,15,14,15,17,15,14,11,10,7,Stop,Stop,Stop,Stop,North
21,11,1,1,1,1,10,15,13,15,14,15,17,15,15,12,11,8,Stop,Stop,Stop,Stop,North
21,12,1,1,0,0,10,15,13,15,14,15,17,15,14,11,10,7,Stop,Stop,Stop,Stop,North
21,13,1,1,0,0,10,15,13,15,14,15,17,15,13,10,9,6,Stop,Stop,Stop,Stop,North
21,14,1,1,0,0,10,15,13,15,14,15,17,15,12,9,8,5,Stop,Stop,Stop,Stop,West
21,15,1,1,1,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,West
20,15,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,North
19,15,1,1,1,0,10,15,13,15,14,15,17,15,9,6,5,2,Stop,Stop,Stop,Stop,North
19,16,1,1,0,0,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,West
19,17,0,1,0,1,10,15,13,15,14,15,17,15,11,8,7,4,Stop,Stop,Stop,Stop,West
18,17,0,0,1,1,10,15,13,15,14,15,17,15,10,7,6,3,Stop,Stop,Stop,Stop,West
17,17,0,0,1,1,10,15,13,15,14,15,17,15,9,6,5,2,Stop,Stop,Stop,Stop,West
16,17,0,0,1,1,10,15,13,15,14,15,17,15,8,5,4,3,Stop,Stop,Stop,Stop,West
15,17,1,0,1,1,10,15,13,15,14,15,17,15,7,4,3,4,Stop,Stop,Stop,Stop,West
14,17,0,1,1,1,10,15,13,15,14,15,17,15,6,3,2,5,Stop,Stop,Stop,Stop,South
13,17,0,1,1,1,10,15,13,15,14,15,17,15,5,2,3,6,Stop,Stop,Stop,Stop,South
13,16,1,1,1,0,10,15,13,15,14,15,17,15,4,1,2,5,Stop,Stop,Stop,Stop,West
13,15,1,0,1,1,10,15,3,1,14,15,17,15,3,-1,1,4,Stop,Stop,Stop,Stop,West
12,15,0,0,1,1,10,15,3,1,14,15,17,15,2,-1,2,5,Stop,Stop,Stop,Stop,West
11,15,0,0,1,1,10,15,3,1,14,15,17,15,1,-1,3,6,Stop,Stop,Stop,Stop,East
10,15,0,0,1,0,1,1,3,1,14,15,17,15,-1,-1,4,7,Stop,Stop,Stop,Stop,East
11,15,0,0,1,1,1,1,3,1,14,15,17,15,-1,-1,3,6,Stop,Stop,Stop,Stop,East
12,15,0,0,1,1,1,1,3,1,14,15,17,15,-1,-1,2,5,Stop,Stop,Stop,Stop,East
13,15,1,0,1,1,1,1,3,1,14,15,17,15,-1,-1,1,4,Stop,Stop,Stop,Stop,East
14,15,1,0,1,1,1,1,3,1,5,1,17,15,-1,-1,-1,3,Stop,Stop,Stop,Stop,East
15,15,0,0,1,1,1,1,3,1,5,1,17,15,-1,-1,-1,2,Stop,Stop,Stop,Stop,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,Stop,Stop,Stop,Stop,West
8,1,0,0,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,West
7,1,0,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,North
6,1,1,0,1,0,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,North
6,2,1,1,0,0,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,West
6,3,1,1,1,1,8,7,9,7,10,7,11,7,6,7,8,9,Stop,Stop,Stop,Stop,West
5,3,1,0,1,1,8,7,9,7,10,7,11,7,7,8,9,10,Stop,Stop,Stop,Stop,South
4,3,1,1,1,1,8,7,9,7,10,7,11,7,8,9,10,11,Stop,Stop,Stop,Stop,South
4,2,1,1,0,0,8,7,9,7,10,7,11,7,9,10,11,12,Stop,Stop,Stop,Stop,North
